1958,SPANISH,1026
1958,GERMAN,984
1958,ITALIAN,527
1958,RUSSIAN,152
1958,OTHER LANGS,143
1958,FRENCH,131
1958,SPANISH,111
1958,GERMAN,224
1958,FRENCH,276
1958,SPANISH,324
1958,GERMAN,120
1958,RUSSIAN,17
1958,OTHER LANGS,341
1958,FRENCH,68
1958,SPANISH,112
1958,GERMAN,69
1958,FRENCH,90
1958,SPANISH,188
1958,GERMAN,109
1958,ITALIAN,46
1958,RUSSIAN,19
1958,FRENCH,409
1958,SPANISH,464
1958,GERMAN,335
1958,ITALIAN,28
1958,RUSSIAN,58
1958,OTHER LANGS,39
1958,FRENCH,2
1958,SPANISH,6
1958,GERMAN,2
1958,FRENCH,14
1958,GERMAN,21
1958,FRENCH,77
1958,SPANISH,66
1958,GERMAN,49
1958,FRENCH,11
1958,SPANISH,101
1958,GERMAN,27
1958,RUSSIAN,9
1958,FRENCH,155
1958,SPANISH,107
1958,GERMAN,90
1958,FRENCH,40
1958,SPANISH,34
1958,GERMAN,11
1958,FRENCH,9
1958,SPANISH,20
1958,GERMAN,27
1958,FRENCH,278
1958,SPANISH,118
1958,GERMAN,168
1958,RUSSIAN,18
1958,FRENCH,142
1958,SPANISH,121
1958,FRENCH,44
1958,SPANISH,107
1958,GERMAN,73
1958,FRENCH,904
1958,SPANISH,740
1958,GERMAN,453
1958,ITALIAN,137
1958,RUSSIAN,142
1958,FRENCH,73
1958,SPANISH,70
1958,GERMAN,54
1958,RUSSIAN,13
1958,FRENCH,57
1958,SPANISH,95
1958,GERMAN,20
1958,RUSSIAN,36
1958,FRENCH,1
1958,SPANISH,2
1958,FRENCH,86
1958,SPANISH,42
1958,GERMAN,48
1958,ITALIAN,51
1958,FRENCH,54
1958,SPANISH,15
1958,GERMAN,6
1958,OTHER LANGS,10
1958,FRENCH,71
1958,SPANISH,9
1958,GERMAN,5
1958,ITALIAN,12
1958,RUSSIAN,12
1958,FRENCH,503
1958,SPANISH,149
1958,GERMAN,58
1958,ITALIAN,37
1958,RUSSIAN,36
1958,FRENCH,275
1958,SPANISH,150
1958,GERMAN,164
1958,FRENCH,98
1958,SPANISH,114
1958,GERMAN,30
1958,FRENCH,28
1958,SPANISH,65
1958,RUSSIAN,19
1958,FRENCH,68
1958,SPANISH,55
1958,GERMAN,40
1958,ITALIAN,20
1958,RUSSIAN,5
1958,FRENCH,240
1958,SPANISH,141
1958,GERMAN,161
1958,ITALIAN,25
1958,RUSSIAN,8
1958,FRENCH,190
1958,SPANISH,72
1958,GERMAN,55
1958,RUSSIAN,29
1958,FRENCH,574
1958,SPANISH,549
1958,GERMAN,409
1958,ITALIAN,96
1958,RUSSIAN,68
1958,GERMAN,3
1958,ITALIAN,17
1958,FRENCH,81
1958,SPANISH,104
1958,GERMAN,38
1958,ITALIAN,49
1958,RUSSIAN,29
1958,FRENCH,195
1958,SPANISH,92
1958,GERMAN,184
1958,ITALIAN,8
1958,RUSSIAN,35
1958,FRENCH,925
1958,SPANISH,212
1958,GERMAN,441
1958,ITALIAN,49
1958,RUSSIAN,225
1958,OTHER LANGS,46
1958,FRENCH,178
1958,SPANISH,100
1958,GERMAN,116
1958,RUSSIAN,61
1958,FRENCH,293
1958,SPANISH,81
1958,GERMAN,160
1958,ITALIAN,28
1958,OTHER LANGS,3
1958,FRENCH,112
1958,SPANISH,61
1958,FRENCH,130
1958,SPANISH,6
1958,GERMAN,23
1958,FRENCH,76
1958,SPANISH,28
1958,GERMAN,56
1958,FRENCH,681
1958,SPANISH,453
1958,GERMAN,383
1958,RUSSIAN,175
1958,FRENCH,583
1958,SPANISH,265
1958,GERMAN,247
1958,ITALIAN,21
1958,RUSSIAN,150
1958,OTHER LANGS,50
1958,FRENCH,193
1958,SPANISH,100
1958,GERMAN,90
1958,ITALIAN,39
1958,RUSSIAN,161
1958,OTHER LANGS,99
1958,FRENCH,458
1958,SPANISH,173
1958,GERMAN,265
1958,OTHER LANGS,7
1958,FRENCH,13
1958,SPANISH,6
1958,GERMAN,11
1958,ITALIAN,8
1958,RUSSIAN,6
1958,OTHER LANGS,16
1958,FRENCH,259
1958,SPANISH,69
1958,ITALIAN,25
1958,RUSSIAN,24
1958,OTHER LANGS,3
1958,FRENCH,46
1958,SPANISH,12
1958,FRENCH,374
1958,SPANISH,250
1958,GERMAN,262
1958,ITALIAN,9
1958,RUSSIAN,82
1958,FRENCH,85
1958,SPANISH,157
1958,GERMAN,11
1958,FRENCH,32
1958,SPANISH,14
1958,GERMAN,16
1958,FRENCH,87
1958,SPANISH,65
1958,FRENCH,87
1958,SPANISH,229
1958,GERMAN,83
1958,FRENCH,345
1958,SPANISH,334
1958,GERMAN,232
1958,ITALIAN,25
1958,RUSSIAN,62
1958,FRENCH,75
1958,GERMAN,37
1958,FRENCH,199
1958,SPANISH,212
1958,FRENCH,20
1958,SPANISH,42
1958,FRENCH,99
1958,SPANISH,83
1958,GERMAN,68
1958,RUSSIAN,32
1958,FRENCH,305
1958,SPANISH,553
1958,GERMAN,349
1958,RUSSIAN,101
1958,FRENCH,569
1958,SPANISH,799
1958,GERMAN,293
1958,ITALIAN,61
1958,RUSSIAN,95
1958,OTHER LANGS,39
1958,FRENCH,43
1958,SPANISH,165
1958,GERMAN,43
1958,FRENCH,289
1958,SPANISH,84
1958,GERMAN,45
1958,FRENCH,3
1958,FRENCH,60
1958,FRENCH,19
1958,SPANISH,10
1958,GERMAN,33
1958,FRENCH,65
1958,SPANISH,40
1958,GERMAN,10
1958,FRENCH,16
1958,FRENCH,301
1958,SPANISH,197
1958,GERMAN,141
1958,OTHER LANGS,17
1958,FRENCH,161
1958,SPANISH,7
1958,FRENCH,90
1958,SPANISH,120
1958,GERMAN,558
1958,RUSSIAN,11
1958,FRENCH,16
1958,SPANISH,22
1958,FRENCH,165
1958,SPANISH,143
1958,GERMAN,81
1958,FRENCH,78
1958,GERMAN,8
1958,FRENCH,83
1958,SPANISH,81
1958,GERMAN,40
1958,FRENCH,134
1958,SPANISH,192
1958,GERMAN,48
1958,FRENCH,142
1958,SPANISH,72
1958,GERMAN,89
1958,FRENCH,244
1958,SPANISH,144
1958,GERMAN,36
1958,FRENCH,52
1958,GERMAN,56
1958,FRENCH,20
1958,GERMAN,8
1958,FRENCH,80
1958,GERMAN,20
1958,FRENCH,57
1958,SPANISH,79
1958,FRENCH,63
1958,SPANISH,72
1958,GERMAN,29
1958,ITALIAN,15
1958,FRENCH,107
1958,SPANISH,99
1958,GERMAN,11
1958,FRENCH,21
1958,SPANISH,12
1958,FRENCH,421
1958,SPANISH,271
1958,GERMAN,150
1958,RUSSIAN,18
1958,FRENCH,25
1958,SPANISH,29
1958,GERMAN,14
1958,FRENCH,128
1958,SPANISH,82
1958,GERMAN,8
1958,FRENCH,289
1958,SPANISH,264
1958,GERMAN,293
1958,RUSSIAN,37
1958,OTHER LANGS,413
1958,FRENCH,42
1958,SPANISH,39
1958,GERMAN,7
1958,FRENCH,35
1958,GERMAN,28
1958,FRENCH,42
1958,SPANISH,97
1958,GERMAN,48
1958,FRENCH,162
1958,SPANISH,162
1958,GERMAN,16
1958,FRENCH,68
1958,SPANISH,21
1958,GERMAN,20
1958,FRENCH,199
1958,SPANISH,133
1958,GERMAN,96
1958,FRENCH,132
1958,SPANISH,127
1958,GERMAN,75
1958,ITALIAN,23
1958,RUSSIAN,16
1958,FRENCH,250
1958,SPANISH,181
1958,GERMAN,160
1958,RUSSIAN,21
1958,FRENCH,50
1958,SPANISH,29
1958,GERMAN,43
1958,FRENCH,293
1958,SPANISH,211
1958,GERMAN,418
1958,RUSSIAN,106
1958,FRENCH,8
1958,SPANISH,4
1958,GERMAN,25
1958,FRENCH,97
1958,SPANISH,214
1958,GERMAN,63
1958,FRENCH,121
1958,SPANISH,193
1958,GERMAN,186
1958,OTHER LANGS,105
1958,FRENCH,83
1958,SPANISH,191
1958,FRENCH,23
1958,SPANISH,25
1958,GERMAN,23
1958,FRENCH,140
1958,SPANISH,110
1958,GERMAN,77
1958,FRENCH,31
1958,SPANISH,14
1958,GERMAN,44
1958,FRENCH,61
1958,SPANISH,155
1958,GERMAN,181
1958,FRENCH,729
1958,SPANISH,704
1958,GERMAN,493
1958,ITALIAN,35
1958,RUSSIAN,65
1958,OTHER LANGS,5
1958,FRENCH,32
1958,SPANISH,48
1958,GERMAN,47
1958,GERMAN,7
1958,FRENCH,22
1958,GERMAN,204
1958,FRENCH,8
1958,SPANISH,1
1958,GERMAN,13
1958,FRENCH,34
1958,SPANISH,36
1958,GERMAN,61
1958,FRENCH,7
1958,SPANISH,5
1958,GERMAN,3
1958,FRENCH,48
1958,GERMAN,10
1958,FRENCH,225
1958,SPANISH,237
1958,GERMAN,126
1958,RUSSIAN,25
1958,FRENCH,110
1958,SPANISH,119
1958,GERMAN,190
1958,OTHER LANGS,62
1958,FRENCH,28
1958,SPANISH,17
1958,GERMAN,32
1958,RUSSIAN,35
1958,FRENCH,108
1958,SPANISH,61
1958,GERMAN,4
1958,FRENCH,94
1958,SPANISH,55
1958,GERMAN,110
1958,FRENCH,216
1958,SPANISH,185
1958,GERMAN,247
1958,FRENCH,89
1958,SPANISH,59
1958,GERMAN,39
1958,FRENCH,27
1958,SPANISH,34
1958,GERMAN,91
1958,GERMAN,97
1958,FRENCH,200
1958,SPANISH,179
1958,GERMAN,197
1958,ITALIAN,32
1958,RUSSIAN,36
1958,FRENCH,63
1958,SPANISH,33
1958,GERMAN,51
1958,FRENCH,93
1958,SPANISH,180
1958,GERMAN,134
1958,OTHER LANGS,12
1958,FRENCH,42
1958,SPANISH,55
1958,GERMAN,42
1958,FRENCH,67
1958,SPANISH,50
1958,GERMAN,66
1958,FRENCH,13
1958,GERMAN,171
1958,RUSSIAN,28
1958,FRENCH,47
1958,SPANISH,42
1958,GERMAN,20
1958,FRENCH,83
1958,SPANISH,92
1958,GERMAN,89
1958,FRENCH,117
1958,SPANISH,60
1958,GERMAN,114
1958,FRENCH,120
1958,SPANISH,171
1958,GERMAN,74
1958,FRENCH,270
1958,SPANISH,280
1958,GERMAN,209
1958,ITALIAN,8
1958,OTHER LANGS,37
1958,FRENCH,138
1958,SPANISH,114
1958,FRENCH,108
1958,SPANISH,62
1958,GERMAN,5
1958,FRENCH,81
1958,SPANISH,54
1958,GERMAN,56
1958,FRENCH,107
1958,SPANISH,127
1958,GERMAN,130
1958,FRENCH,258
1958,SPANISH,171
1958,GERMAN,65
1958,RUSSIAN,25
1958,FRENCH,95
1958,SPANISH,93
1958,GERMAN,91
1958,FRENCH,138
1958,SPANISH,111
1958,GERMAN,111
1958,FRENCH,662
1958,SPANISH,488
1958,GERMAN,559
1958,ITALIAN,30
1958,RUSSIAN,110
1958,FRENCH,79
1958,SPANISH,124
1958,GERMAN,3
1958,FRENCH,118
1958,SPANISH,94
1958,GERMAN,31
1958,FRENCH,77
1958,SPANISH,85
1958,GERMAN,29
1958,FRENCH,97
1958,SPANISH,61
1958,GERMAN,57
1958,RUSSIAN,5
1958,FRENCH,199
1958,SPANISH,134
1958,GERMAN,162
1958,ITALIAN,48
1958,RUSSIAN,51
1958,FRENCH,303
1958,SPANISH,83
1958,GERMAN,42
1958,ITALIAN,23
1958,RUSSIAN,11
1958,FRENCH,2
1958,GERMAN,1
1958,ITALIAN,2
1958,FRENCH,15
1958,GERMAN,15
1958,FRENCH,347
1958,SPANISH,217
1958,GERMAN,417
1958,RUSSIAN,63
1958,FRENCH,40
1958,GERMAN,56
1958,FRENCH,111
1958,SPANISH,50
1958,GERMAN,24
1958,FRENCH,427
1958,SPANISH,159
1958,GERMAN,367
1958,ITALIAN,41
1958,RUSSIAN,65
1958,OTHER LANGS,84
1958,FRENCH,1957
1958,SPANISH,1220
1958,GERMAN,1812
1958,ITALIAN,87
1958,RUSSIAN,238
1958,OTHER LANGS,22
1958,FRENCH,39
1958,SPANISH,32
1958,GERMAN,60
1958,FRENCH,186
1958,SPANISH,249
1958,GERMAN,185
1958,FRENCH,45
1958,SPANISH,37
1958,GERMAN,27
1958,FRENCH,145
1958,SPANISH,104
1958,GERMAN,82
1958,RUSSIAN,17
1958,FRENCH,190
1958,SPANISH,138
1958,GERMAN,101
1958,RUSSIAN,20
1958,FRENCH,498
1958,SPANISH,415
1958,GERMAN,277
1958,RUSSIAN,27
1958,FRENCH,161
1958,SPANISH,173
1958,GERMAN,71
1958,RUSSIAN,35
1958,FRENCH,32
1958,SPANISH,57
1958,GERMAN,98
1958,RUSSIAN,23
1958,SPANISH,12
1958,FRENCH,101
1958,SPANISH,72
1958,GERMAN,83
1958,FRENCH,46
1958,SPANISH,98
1958,GERMAN,206
1958,FRENCH,118
1958,SPANISH,175
1958,GERMAN,95
1958,FRENCH,63
1958,SPANISH,34
1958,GERMAN,60
1958,FRENCH,93
1958,SPANISH,43
1958,GERMAN,44
1958,RUSSIAN,20
1958,FRENCH,996
1958,SPANISH,821
1958,GERMAN,808
1958,ITALIAN,33
1958,RUSSIAN,252
1958,OTHER LANGS,36
1958,FRENCH,33
1958,SPANISH,26
1958,GERMAN,89
1958,FRENCH,138
1958,SPANISH,129
1958,GERMAN,65
1958,FRENCH,629
1958,SPANISH,874
1958,GERMAN,956
1958,RUSSIAN,196
1958,GERMAN,16
1958,FRENCH,28
1958,SPANISH,9
1958,FRENCH,38
1958,SPANISH,10
1958,GERMAN,55
1958,FRENCH,192
1958,SPANISH,59
1958,GERMAN,21
1958,ITALIAN,6
1958,FRENCH,204
1958,SPANISH,87
1958,GERMAN,19
1958,RUSSIAN,15
1958,FRENCH,28
1958,SPANISH,32
1958,GERMAN,47
1958,FRENCH,313
1958,SPANISH,265
1958,GERMAN,284
1958,ITALIAN,37
1958,RUSSIAN,72
1958,FRENCH,166
1958,SPANISH,256
1958,GERMAN,494
1958,FRENCH,92
1958,SPANISH,116
1958,GERMAN,194
1958,FRENCH,23
1958,SPANISH,22
1958,GERMAN,20
1958,FRENCH,5
1958,SPANISH,27
1958,GERMAN,89
1958,FRENCH,1
1958,SPANISH,7
1958,GERMAN,67
1958,RUSSIAN,9
1958,SPANISH,12
1958,GERMAN,56
1958,FRENCH,67
1958,SPANISH,64
1958,GERMAN,65
1958,FRENCH,16
1958,SPANISH,17
1958,GERMAN,21
1958,FRENCH,53
1958,SPANISH,53
1958,GERMAN,31
1958,RUSSIAN,21
1958,FRENCH,28
1958,SPANISH,10
1958,GERMAN,53
1958,FRENCH,165
1958,SPANISH,149
1958,GERMAN,154
1958,RUSSIAN,29
1958,FRENCH,36
1958,SPANISH,23
1958,GERMAN,72
1958,FRENCH,34
1958,SPANISH,14
1958,FRENCH,17
1958,GERMAN,22
1958,FRENCH,62
1958,SPANISH,86
1958,GERMAN,17
1958,FRENCH,99
1958,SPANISH,185
1958,GERMAN,125
1958,FRENCH,12
1958,SPANISH,16
1958,GERMAN,40
1958,FRENCH,58
1958,GERMAN,6
1958,FRENCH,16
1958,SPANISH,3
1958,GERMAN,21
1958,FRENCH,84
1958,SPANISH,108
1958,GERMAN,76
1958,FRENCH,52
1958,SPANISH,39
1958,GERMAN,18
1958,FRENCH,5
1958,SPANISH,16
1958,FRENCH,23
1958,GERMAN,32
1958,FRENCH,522
1958,SPANISH,507
1958,GERMAN,422
1958,ITALIAN,24
1958,RUSSIAN,72
1958,OTHER LANGS,17
1958,FRENCH,119
1958,SPANISH,89
1958,GERMAN,32
1958,RUSSIAN,29
1958,FRENCH,61
1958,SPANISH,135
1958,GERMAN,28
1958,FRENCH,199
1958,SPANISH,149
1958,GERMAN,71
1958,RUSSIAN,8
1958,FRENCH,96
1958,SPANISH,61
1958,GERMAN,186
1958,FRENCH,8
1958,GERMAN,6
1958,FRENCH,133
1958,SPANISH,114
1958,GERMAN,33
1958,FRENCH,46
1958,SPANISH,31
1958,GERMAN,34
1958,FRENCH,244
1958,SPANISH,159
1958,GERMAN,70
1958,FRENCH,120
1958,FRENCH,32
1958,SPANISH,10
1958,GERMAN,24
1958,FRENCH,111
1958,FRENCH,85
1958,SPANISH,56
1958,GERMAN,66
1958,FRENCH,36
1958,SPANISH,33
1958,GERMAN,25
1958,SPANISH,13
1958,GERMAN,38
1958,FRENCH,29
1958,SPANISH,3
1958,GERMAN,23
1958,FRENCH,489
1958,SPANISH,345
1958,GERMAN,320
1958,ITALIAN,41
1958,RUSSIAN,50
1958,FRENCH,204
1958,SPANISH,140
1958,GERMAN,271
1958,RUSSIAN,55
1958,FRENCH,37
1958,GERMAN,49
1958,FRENCH,42
1958,SPANISH,19
1958,FRENCH,62
1958,SPANISH,22
1958,GERMAN,74
1958,FRENCH,171
1958,SPANISH,138
1958,GERMAN,77
1958,FRENCH,55
1958,SPANISH,106
1958,GERMAN,105
1958,FRENCH,19
1958,SPANISH,21
1958,GERMAN,14
1958,FRENCH,92
1958,SPANISH,10
1958,FRENCH,81
1958,GERMAN,26
1958,RUSSIAN,15
1958,FRENCH,151
1958,SPANISH,152
1958,GERMAN,50
1958,FRENCH,462
1958,SPANISH,350
1958,GERMAN,279
1958,ITALIAN,22
1958,RUSSIAN,30
1958,OTHER LANGS,18
1958,FRENCH,197
1958,SPANISH,224
1958,FRENCH,79
1958,SPANISH,105
1958,GERMAN,83
1958,FRENCH,162
1958,SPANISH,91
1958,GERMAN,25
1958,FRENCH,305
1958,SPANISH,231
1958,GERMAN,52
1958,ITALIAN,19
1958,RUSSIAN,4
1958,FRENCH,84
1958,SPANISH,118
1958,GERMAN,65
1958,FRENCH,45
1958,SPANISH,20
1958,GERMAN,23
1958,FRENCH,81
1958,SPANISH,52
1958,GERMAN,36
1958,FRENCH,150
1958,SPANISH,45
1958,GERMAN,77
1958,FRENCH,12
1958,SPANISH,6
1958,FRENCH,50
1958,SPANISH,42
1958,GERMAN,7
1958,FRENCH,597
1958,SPANISH,789
1958,GERMAN,328
1958,ITALIAN,31
1958,OTHER LANGS,1
1958,FRENCH,89
1958,SPANISH,143
1958,GERMAN,51
1958,FRENCH,88
1958,SPANISH,33
1958,GERMAN,54
1958,RUSSIAN,12
1958,FRENCH,209
1958,SPANISH,60
1958,GERMAN,106
1958,ITALIAN,5
1958,RUSSIAN,30
1958,FRENCH,100
1958,SPANISH,70
1958,FRENCH,219
1958,SPANISH,31
1958,GERMAN,7
1958,ITALIAN,5
1958,RUSSIAN,16
1958,FRENCH,48
1958,SPANISH,61
1958,GERMAN,64
1958,FRENCH,323
1958,SPANISH,162
1958,GERMAN,57
1958,FRENCH,866
1958,SPANISH,421
1958,GERMAN,189
1958,ITALIAN,20
1958,RUSSIAN,51
1958,OTHER LANGS,24
1958,FRENCH,15
1958,GERMAN,2
1958,ITALIAN,20
1958,FRENCH,67
1958,SPANISH,175
1958,FRENCH,679
1958,SPANISH,510
1958,GERMAN,505
1958,ITALIAN,140
1958,RUSSIAN,138
1958,OTHER LANGS,14
1958,GERMAN,11
1958,FRENCH,438
1958,SPANISH,124
1958,GERMAN,132
1958,ITALIAN,6
1958,RUSSIAN,31
1958,OTHER LANGS,111
1958,FRENCH,120
1958,SPANISH,127
1958,GERMAN,35
1958,FRENCH,443
1958,SPANISH,115
1958,GERMAN,199
1958,ITALIAN,4
1958,RUSSIAN,24
1958,FRENCH,201
1958,SPANISH,72
1958,GERMAN,175
1958,FRENCH,48
1958,SPANISH,106
1958,GERMAN,57
1958,FRENCH,53
1958,SPANISH,18
1958,GERMAN,18
1958,ITALIAN,16
1958,OTHER LANGS,7
1958,FRENCH,325
1958,SPANISH,190
1958,GERMAN,97
1958,ITALIAN,29
1958,RUSSIAN,34
1958,OTHER LANGS,6
1958,FRENCH,35
1958,FRENCH,57
1958,GERMAN,30
1958,FRENCH,706
1958,SPANISH,264
1958,GERMAN,553
1958,ITALIAN,56
1958,RUSSIAN,404
1958,OTHER LANGS,160
1958,OTHER LANGS,127
1958,FRENCH,10
1958,FRENCH,14
1958,SPANISH,14
1958,GERMAN,54
1958,FRENCH,108
1958,SPANISH,208
1958,GERMAN,543
1958,FRENCH,480
1958,SPANISH,69
1958,GERMAN,148
1958,ITALIAN,101
1958,RUSSIAN,46
1958,FRENCH,22
1958,GERMAN,24
1958,ITALIAN,23
1958,FRENCH,96
1958,SPANISH,53
1958,GERMAN,5
1958,ITALIAN,12
1958,FRENCH,214
1958,SPANISH,151
1958,GERMAN,275
1958,FRENCH,306
1958,SPANISH,73
1958,GERMAN,123
1958,ITALIAN,26
1958,RUSSIAN,84
1958,OTHER LANGS,26
1958,FRENCH,119
1958,SPANISH,105
1958,GERMAN,130
1958,ITALIAN,18
1958,RUSSIAN,30
1958,FRENCH,204
1958,SPANISH,86
1958,GERMAN,50
1958,FRENCH,842
1958,SPANISH,184
1958,GERMAN,105
1958,ITALIAN,95
1958,RUSSIAN,187
1958,GERMAN,19
1958,FRENCH,124
1958,SPANISH,80
1958,GERMAN,42
1958,FRENCH,487
1958,SPANISH,159
1958,GERMAN,360
1958,ITALIAN,44
1958,RUSSIAN,53
1958,FRENCH,485
1958,SPANISH,327
1958,GERMAN,559
1958,ITALIAN,49
1958,RUSSIAN,80
1958,FRENCH,667
1958,SPANISH,96
1958,GERMAN,130
1958,ITALIAN,70
1958,RUSSIAN,84
1958,FRENCH,283
1958,SPANISH,91
1958,GERMAN,51
1958,RUSSIAN,18
1958,FRENCH,238
1958,SPANISH,127
1958,GERMAN,155
1958,ITALIAN,14
1958,RUSSIAN,29
1958,GERMAN,43
1958,FRENCH,15
1958,FRENCH,196
1958,SPANISH,63
1958,GERMAN,26
1958,ITALIAN,19
1958,FRENCH,199
1958,SPANISH,41
1958,GERMAN,44
1958,FRENCH,143
1958,SPANISH,57
1958,GERMAN,22
1958,FRENCH,410
1958,SPANISH,90
1958,GERMAN,410
1958,ITALIAN,27
1958,RUSSIAN,50
1958,OTHER LANGS,22
1958,FRENCH,135
1958,SPANISH,52
1958,GERMAN,91
1958,FRENCH,16
1958,SPANISH,13
1958,FRENCH,35
1958,SPANISH,13
1958,FRENCH,6
1958,SPANISH,6
1958,FRENCH,58
1958,GERMAN,62
1958,FRENCH,205
1958,SPANISH,116
1958,GERMAN,159
1958,FRENCH,32
1958,SPANISH,30
1958,GERMAN,37
1958,ITALIAN,2
1958,RUSSIAN,6
1958,FRENCH,194
1958,SPANISH,136
